LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID87152,87152,651,8.741195678710938,574.8740999176342,784.8916064938946,0.0,138.0,138,5.0,1,,70.85567010309278,61.0,28.0,132.0,6873.0,25.781125884841305,0.38042301574364995,1.5148070519327135,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID87269,87269,651,8.149547576904297,570.3229112220902,787.8674160749194,0.0,139.0,139,5.0,1,,68.14432989690722,64.0,34.0,125.0,6610.0,25.459931629065718,0.37000857666759734,1.4457426491814804,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID87384,87384,651,7.831443786621094,569.2040384176917,791.5380323664168,0.0,140.0,140,5.0,1,,64.4639175257732,56.0,24.0,124.0,6253.0,23.520851500880244,0.38015596103980076,1.5098273541300473,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID87504,87504,651,8.850147247314453,565.9167451222128,794.3470635296081,0.0,141.0,141,5.0,1,,67.63917525773196,61.0,29.0,122.0,6561.0,27.284452825361576,0.3998293151269469,1.416160899580727,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID87616,87616,651,8.591808319091797,565.4592100675053,798.5091245035475,0.0,142.0,142,5.0,1,,65.61855670103093,56.0,29.0,120.0,6365.0,26.3357501392155,0.40822652880110616,1.4445736170130807,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID88117,88117,651,8.643138885498047,564.6861310955253,804.3075322452778,0.0,143.0,143,5.0,1,,67.84536082474227,63.0,31.0,122.0,6581.0,25.09869693089397,0.3829901684798548,1.4971575700438546,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID87989,87989,651,7.6504669189453125,563.513193644826,808.2756224506912,0.0,144.0,144,5.0,1,,61.845360824742265,56.0,28.0,116.0,5999.0,23.9936363986134,0.3838910778805205,1.4300366215924198,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID87734,87734,651,8.161617279052734,563.3047969452501,812.8769291636781,0.0,145.0,145,5.0,1,,62.855670103092784,57.0,25.0,123.0,6097.0,25.147891599297825,0.3975273797152766,1.4219345202966476,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID87866,87866,651,8.293506622314453,561.9543467185828,817.9719641278407,0.0,146.0,146,5.0,1,,67.03092783505154,59.0,34.0,123.0,6502.0,24.700478069027085,0.392834861956331,1.5307711241723958,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID88244,88244,651,8.968856811523438,562.224624111602,821.7929468197549,0.0,147.0,147,5.0,1,,72.01030927835052,63.0,35.0,135.0,6985.0,27.41406833382604,0.3643154809190571,1.4028589264486222,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID88385,88385,651,7.8352203369140625,562.8602434854673,827.4797383474762,0.0,148.0,148,5.0,1,,72.45360824742268,66.0,33.0,138.0,7028.0,25.533075207527677,0.3186101101861452,1.3712923122412355,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID88518,88518,651,7.436767578125,562.8226877932913,830.6339584759075,0.0,149.0,149,5.0,1,,72.95876288659794,71.0,36.0,124.0,7077.0,20.93935565198402,0.31528200945978135,1.6704152784998285,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID88652,88652,651,8.034927368164062,563.3716931037335,836.1819974527638,0.0,150.0,150,5.0,1,,77.80412371134021,72.0,37.0,139.0,7547.0,23.822537987191936,0.2905353218225386,1.4705291128289248,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID88899,88899,651,7.56243896484375,564.9957629524137,841.3442545489586,0.0,151.0,151,5.0,1,,72.1340206185567,64.0,39.0,122.0,6997.0,24.400575841044624,0.29367088520267637,1.3421688272314842,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID89280,89280,651,7.841407775878906,567.8496466585144,845.4523470235004,0.0,152.0,152,5.0,1,,72.8659793814433,67.0,31.0,128.0,7068.0,25.103796553003107,0.3102541896890901,1.374603652214961,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID88773,88773,651,8.519775390625,571.3733068665829,849.7511080589752,0.0,153.0,153,5.0,1,,75.35051546391753,71.0,29.0,130.0,7309.0,24.06892933029072,0.35439168562927875,1.6383198635483318,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID89023,89023,651,9.52374267578125,575.0014588618413,855.4971192196974,0.0,154.0,154,5.0,1,,83.5979381443299,78.0,37.0,140.0,8109.0,25.59160824120153,0.3606266912260975,1.7315971562675458,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID89160,89160,651,9.565963745117188,578.7193923626076,858.7866625270641,0.0,155.0,155,5.0,1,,86.41237113402062,81.0,42.0,143.0,8382.0,26.964000915309747,0.34942561395046107,1.6596915091861286,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID89413,89413,651,9.266624450683594,583.46902604051,861.9037392982883,0.0,156.0,156,5.0,1,,82.75257731958763,75.0,40.0,151.0,8027.0,26.746117680825446,0.33453061903082515,1.5511653856288912,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID89549,89549,651,8.862747192382812,587.3466602579125,866.1940002846618,0.0,157.0,157,5.0,1,,80.26804123711341,81.0,33.0,139.0,7786.0,24.378318348448108,0.34622147627408584,1.6935826894786439,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID89678,89678,651,8.717636108398438,591.598157872375,868.5504595662138,0.0,158.0,158,5.0,1,,75.29896907216495,70.0,33.0,130.0,7304.0,26.12556416793298,0.337533784741784,1.4546745367286287,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID90342,90342,651,7.957801818847656,594.9962240985304,868.1483454230606,0.0,159.0,159,5.0,1,,75.08247422680412,69.0,24.0,128.0,7283.0,27.16411162694447,0.2937304404569646,1.2550996964258119,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID89811,89811,651,8.205001831054688,598.8754051945208,868.638534779027,0.0,160.0,160,5.0,1,,69.9278350515464,63.0,28.0,126.0,6783.0,25.510311404851738,0.3457964682026449,1.4086577450120472,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID89941,89941,651,8.619392395019531,602.1520045447824,868.9666020970303,0.0,161.0,161,5.0,1,,69.63917525773196,62.0,31.0,132.0,6755.0,25.126838890836392,0.3718324011424233,1.50242200064438,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID90077,90077,651,8.463272094726562,606.7008609909133,867.5220516258101,0.0,162.0,162,5.0,1,,69.37113402061856,64.0,32.0,126.0,6729.0,25.509524196704806,0.3757969946982091,1.4856119279754738,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID90198,90198,651,9.104507446289062,610.9893313675228,865.7188173387685,0.0,163.0,163,5.0,1,,74.0721649484536,68.0,33.0,130.0,7185.0,25.112765438567468,0.37022309763581407,1.5939060525599344,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID90467,90467,651,8.645881652832031,615.6859225879812,864.8941542000025,0.0,164.0,164,5.0,1,,75.88659793814433,69.0,32.0,127.0,7361.0,25.31381222469422,0.3489336387568806,1.5509213672764686,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID90595,90595,651,8.817924499511719,619.6593253593943,862.4695307392299,0.0,165.0,165,5.0,1,,84.56701030927834,77.0,46.0,146.0,8203.0,25.07941852748935,0.3018171460683672,1.5635343640187473,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID90724,90724,651,8.665298461914062,623.7854794896875,862.5801617682571,0.0,166.0,166,5.0,1,,81.55670103092784,71.0,42.0,143.0,7911.0,28.723164675979493,0.29823406567197447,1.3045526340188227,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID90849,90849,651,9.184577941894531,630.3217992409355,860.3674308735077,0.0,167.0,167,5.0,1,,82.0,77.0,34.0,149.0,7954.0,29.34812600490873,0.3316366721202206,1.3916828480039292,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID90975,90975,651,9.182365417480469,631.1720251733881,857.1328460829332,0.0,168.0,168,5.0,1,,81.36082474226804,74.0,36.0,189.0,7892.0,31.200689618116588,0.30050370895067186,1.2050897327149197,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID91225,91225,651,7.476188659667969,635.189456427413,856.016575131377,0.0,169.0,169,5.0,1,,75.98969072164948,68.0,38.0,143.0,7371.0,26.860168328059377,0.26648550765288376,1.1905545900243861,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID91103,91103,651,10.746864318847656,640.2655403918955,854.3325895950602,0.0,170.0,170,5.0,1,,85.0618556701031,79.0,34.0,182.0,8251.0,32.36826327367522,0.3463773838448816,1.3521602682432283,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID91354,91354,651,7.4270477294921875,645.0251363216889,849.2314623486183,0.0,171.0,171,5.0,1,,67.5979381443299,61.0,32.0,115.0,6557.0,24.327051041405205,0.3200294462305821,1.347349605431195,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID91470,91470,651,8.100624084472656,650.3220808197336,845.831380063065,0.0,172.0,172,5.0,1,,67.16494845360825,63.0,32.0,121.0,6515.0,25.486794134565685,0.3420367441762152,1.3432777694690516,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID91586,91586,651,8.633560180664062,654.290816581145,843.0108258277752,0.0,173.0,173,5.0,1,,66.48453608247422,59.0,29.0,130.0,6449.0,27.486024252510983,0.3696110156432943,1.3055285655050435,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID91702,91702,651,8.314632415771484,656.9497859597506,839.0859811925493,0.0,174.0,174,5.0,1,,63.95876288659794,57.0,22.0,126.0,6204.0,24.863761081547477,0.38535392860312023,1.4310746108867287,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID91821,91821,651,8.360233306884766,659.5500043069205,835.2560970130032,0.0,175.0,175,5.0,1,,66.64948453608247,56.0,21.0,134.0,6465.0,26.489400882362915,0.3670087304978052,1.3510137279625283,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID91952,91952,651,7.5140838623046875,662.0652278925528,828.7117521988974,0.0,176.0,176,5.0,1,,70.1340206185567,65.0,35.0,124.0,6803.0,22.447452001832424,0.3073639450294537,1.4690889726795837,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID92073,92073,651,7.879680633544922,663.4538285321828,822.2988754405565,0.0,177.0,177,5.0,1,,68.14432989690722,59.0,31.0,133.0,6610.0,25.812218396656668,0.3218175102691047,1.2855014171908954,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID92321,92321,651,8.49029541015625,663.8375243886936,817.3895911961306,0.0,178.0,178,5.0,1,,83.20618556701031,82.0,41.0,139.0,8071.0,23.198391711643996,0.31155680019451776,1.7040324572517758,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID92450,92450,651,8.049270629882812,662.9055583740168,813.7652907741643,0.0,179.0,179,5.0,1,,81.87628865979381,75.0,44.0,137.0,7942.0,26.906573597341243,0.2622493647851537,1.264442346208488,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID92580,92580,651,9.814674377441406,662.0334459066007,807.8022104543322,0.0,180.0,180,5.0,1,,88.83505154639175,84.0,42.0,153.0,8617.0,27.285787055859902,0.3484711751057692,1.6826859222111608,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID92700,92700,651,10.415802001953125,659.7084037532381,804.7648953642417,0.0,181.0,181,5.0,1,,92.12371134020619,84.0,45.0,177.0,8936.0,30.733483956142592,0.3581455911058785,1.580894570127627,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID92195,92195,651,9.190376281738281,656.2876636666304,803.818629168703,0.0,182.0,182,5.0,1,,84.75257731958763,83.0,42.0,162.0,8221.0,26.43546817560132,0.35290368298047675,1.672573513472343,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID92833,92833,651,8.429229736328125,653.5331572435331,799.7253091283623,0.0,183.0,183,5.0,1,,77.0,71.0,29.0,155.0,7469.0,25.653134961117974,0.310929708096433,1.42384622613755,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID92963,92963,651,8.82223892211914,650.4046944848328,794.4595006165,0.0,184.0,184,5.0,1,,73.6082474226804,64.0,38.0,134.0,7140.0,25.234961157188472,0.3815395467428027,1.6111280945556528,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID93227,93227,651,8.016639709472656,646.9088909021234,791.993644690751,0.0,185.0,185,5.0,1,,67.01030927835052,57.0,31.0,125.0,6500.0,23.436303234050175,0.35131099274426675,1.4866849298983058,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID93350,93350,651,8.20452880859375,643.3267244311044,787.3620106167899,0.0,186.0,186,5.0,1,,68.34020618556701,63.0,32.0,121.0,6629.0,23.704292244029947,0.3774342537307068,1.579973200571175,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID93471,93471,651,7.879768371582031,639.2581997451963,785.3399494250599,0.0,187.0,187,5.0,1,,66.12371134020619,59.0,36.0,124.0,6414.0,21.896183900757855,0.38191974029795306,1.6691988266169764,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID93604,93604,651,7.813777923583984,635.643642165714,780.97908932018,0.0,188.0,188,5.0,1,,64.42268041237114,60.0,23.0,118.0,6249.0,23.764835301495705,0.3576919272906509,1.4283738154051588,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID93739,93739,651,7.7880706787109375,629.5115200298352,776.278961591413,0.0,189.0,189,5.0,1,,67.20618556701031,60.0,31.0,126.0,6519.0,24.57384201422737,0.3283981669526843,1.3521928564313896,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID93089,93089,651,8.312454223632812,624.782153612167,772.6346122656553,0.0,190.0,190,5.0,1,,68.51546391752578,63.0,31.0,120.0,6646.0,23.94573439834929,0.35944667398369395,1.5130829243003379,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID93874,93874,651,8.504436492919922,619.6894487597975,771.6900169947372,0.0,191.0,191,5.0,1,,72.12371134020619,66.0,30.0,128.0,6996.0,25.014686407837985,0.3587606467514227,1.5225614779418761,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID94022,94022,651,8.419384002685547,612.7672493963803,769.2546240713122,0.0,192.0,192,5.0,1,,69.55670103092784,62.0,35.0,130.0,6747.0,24.825629008548873,0.3743041344361537,1.5261965998976053,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID94151,94151,651,8.105392456054688,606.3594414715287,769.3434141831034,0.0,193.0,193,5.0,1,,67.11340206185567,60.0,35.0,127.0,6510.0,24.694329767791082,0.35985524433364413,1.4383916799432699,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID94279,94279,651,7.659980773925781,600.2267371101173,767.9446912411701,0.0,194.0,194,5.0,1,,63.855670103092784,56.0,30.0,111.0,6194.0,23.139967989534924,0.37576169703509493,1.5074260051635848,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID94411,94411,651,8.564216613769531,594.6140257046006,768.3512641139495,0.0,195.0,195,5.0,1,,64.82474226804123,59.0,24.0,123.0,6288.0,25.394393372881197,0.40331253854003984,1.4673045693626172,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID94527,94527,651,8.884544372558594,589.9234340299877,770.0680232239807,0.0,196.0,196,5.0,1,,65.98969072164948,61.0,32.0,112.0,6401.0,23.818976523177565,0.41474896087616275,1.624384793415184,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID94773,94773,651,8.289234161376953,581.776963689404,771.1430959886909,0.0,197.0,197,5.0,1,,67.48453608247422,57.0,26.0,122.0,6546.0,26.3822515315939,0.3665763186378544,1.37231218847447,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID94646,94646,651,8.368782043457031,574.3849269559586,771.8723102078579,0.0,198.0,198,5.0,1,,76.10309278350516,72.0,35.0,129.0,7382.0,23.76906451325023,0.32445044581245586,1.568674635201372,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID94894,94894,651,10.687294006347656,570.0493362113531,772.9577822044215,0.0,199.0,199,5.0,1,,80.17525773195877,73.0,28.0,167.0,7777.0,32.77321388130809,0.40699936678696363,1.4153086457686161,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID95062,95062,651,9.185920715332031,563.4271571125233,773.2366454822696,0.0,200.0,200,5.0,1,,75.58762886597938,70.0,30.0,141.0,7332.0,28.85334779005996,0.34921790753315674,1.3561224827982943,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID95126,95126,651,8.687385559082031,554.5004326325572,775.5474360524736,0.0,201.0,201,5.0,1,,72.26804123711341,65.0,31.0,132.0,7010.0,25.18660170603176,0.35269916289732856,1.4962698074448633,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID95484,95484,651,8.29262924194336,547.5405124320838,779.2679411168388,0.0,202.0,202,5.0,1,,70.0618556701031,65.0,35.0,125.0,6796.0,25.527686943538093,0.34620460472801556,1.411633429492517,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID95201,95201,651,9.028732299804688,542.1092461227868,781.4713615302477,0.0,203.0,203,5.0,1,,75.14432989690722,73.0,28.0,131.0,7289.0,26.57026443018651,0.36521022028402106,1.513121237279396,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID95842,95842,651,9.522796630859375,538.7599524655108,784.1350829993589,0.0,204.0,204,5.0,1,,76.1340206185567,76.0,28.0,134.0,7385.0,26.707376035618022,0.3792526719283496,1.5676978221141635,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID95367,95367,651,8.657020568847656,536.2503920714096,785.8608042892477,0.0,205.0,205,5.0,1,,72.54639175257732,68.0,30.0,138.0,7037.0,26.687239701523986,0.3506176163903244,1.4113784399928415,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID95608,95608,651,7.885028839111328,532.8816445486827,788.3894348684727,0.0,206.0,206,5.0,1,,70.80412371134021,67.0,36.0,127.0,6868.0,24.76120923577582,0.3217129049515118,1.3920282522396714,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID95724,95724,651,7.847408294677734,527.4305333997545,792.1998541583616,0.0,207.0,207,5.0,1,,71.28865979381443,66.0,29.0,136.0,6915.0,25.174788464390407,0.3180037280924783,1.3664702740593568,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID96073,96073,651,8.40936279296875,525.1404179341305,796.9195042268628,0.0,208.0,208,5.0,1,,74.0,68.0,33.0,123.0,7178.0,24.202703017087437,0.3456827820186599,1.5708434173478978,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID95956,95956,651,7.76068115234375,521.8402692486875,803.1778002484851,0.0,209.0,209,5.0,1,,73.88659793814433,67.0,35.0,138.0,7167.0,25.90522642274615,0.3093440484593825,1.347709407028159,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID96196,96196,651,8.806427001953125,520.1655437142784,807.7722327559326,0.0,210.0,210,5.0,1,,76.26804123711341,65.0,38.0,145.0,7398.0,27.622271910512392,0.3498396155539042,1.4311989520022939,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID96554,96554,651,8.059158325195312,519.0054930460326,810.588451487974,0.0,211.0,211,5.0,1,,69.04123711340206,59.0,25.0,139.0,6697.0,28.33869466154493,0.31268970339348745,1.1606739045285868,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID96321,96321,651,7.370658874511719,518.1265100982756,815.9083704035643,0.0,212.0,212,5.0,1,,72.81443298969072,64.0,29.0,120.0,7063.0,25.376880019397582,0.2775604322103993,1.2467671294177254,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID96678,96678,651,7.4409637451171875,516.9586229076745,823.3893812914422,0.0,213.0,213,5.0,1,,79.65979381443299,78.0,28.0,138.0,7727.0,25.68311969868623,0.2553397081270739,1.2617650367765514,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID96802,96802,651,11.129005432128906,514.7251603700696,827.6044066091262,0.0,214.0,214,5.0,1,,104.9278350515464,104.0,46.0,238.0,10178.0,36.091390773597354,0.3555502712512893,1.525114591416757,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID96434,96434,651,9.631996154785156,513.600186837139,829.8540802623824,0.0,215.0,215,5.0,1,,101.02061855670104,102.0,51.0,204.0,9799.0,29.640196306930928,0.34168412232928363,1.7359350067990245,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID96933,96933,651,6.5128173828125,509.1528393863432,830.3952896250172,0.0,216.0,216,5.0,1,,73.3917525773196,67.0,25.0,203.0,7119.0,29.245924467148313,0.24004640687913742,0.9715589831649342,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID96937,96937,1418,7.727607727050781,515.9124160616042,838.8565948564395,0.0,216.0,216,5.0,1,,83.0,76.0,48.0,133.0,8051.0,24.027328191041132,0.2538895152198422,1.398904615247236,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID97062,97062,651,6.5493011474609375,510.72762243035356,830.059566885818,0.0,217.0,217,5.0,1,,62.402061855670105,55.0,28.0,201.0,6053.0,27.688618221894004,0.2942201429366965,1.024688587997754,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID97067,97067,1418,7.7691802978515625,516.6505474382757,846.8043218620487,0.0,217.0,217,5.0,1,,69.89690721649484,64.0,36.0,125.0,6780.0,25.10996006571333,0.31846746225271566,1.3447377101836193,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID97182,97182,651,6.379528045654297,511.2748895767361,832.2917283760158,0.0,218.0,218,5.0,1,,58.608247422680414,54.0,28.0,177.0,5685.0,25.001481914841452,0.3040268648808956,1.0930710735266054,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
